city,country,temp,temp_max,temp_min,humidity,pressure,sky,sunrise,sunset,wind,wind_deg,dt,cloudiness
Gillonnay,FR,2.82,3.56,0.99,92,1032,Clouds,08:13 AM,04:56 PM,2.57,,01:09 AM,90
Gilette,FR,7.92,10.24,3.44,61,1031,Clear,08:00 AM,04:54 PM,2.5,,01:09 AM,0
Gignac-la-Nerthe,FR,2.14,12.38,-0.99,93,1029,Clear,08:06 AM,05:04 PM,1.03,,01:09 AM,0
Gignac,FR,4.97,5.1,1.63,84,1030,Clear,08:13 AM,05:10 PM,1.09,,01:09 AM,0
Gigean,FR,4.53,5.32,1.85,76,1029,Clear,08:12 AM,05:09 PM,2.04,,01:09 AM,0
Gièvres,FR,3.95,5.61,3.77,100,1035,Clear,08:35 AM,05:03 PM,1.54,,01:09 AM,0
Gières,FR,2.97,5.34,1.52,97,1034,Clouds,08:10 AM,04:55 PM,1.47,,01:09 AM,52
Gidy,FR,3.93,5.44,2.99,91,1035,Clear,08:37 AM,05:00 PM,2.57,,01:09 AM,0
Ghyvelde,FR,6.01,7.77,1.99,96,1040,Mist,08:48 AM,04:43 PM,1.03,,01:09 AM,16
Ghisonaccia,FR,7.98,8.9,5.92,71,1029,Clear,07:44 AM,04:52 PM,3.6,,01:09 AM,0
Arrondissement de Gex,FR,-4.72,-3.52,-8.77,83,1033,Clouds,08:13 AM,04:50 PM,5.66,,01:09 AM,75
Gevrey-Chambertin,FR,1.57,2.68,-2.19,87,1034,Clear,08:21 AM,04:50 PM,3.6,,01:09 AM,0
Gévezé,FR,6.68,8.97,4.21,81,1036,Clouds,08:52 AM,05:13 PM,4.12,,01:09 AM,20
Geudertheim,FR,2.63,5.16,0.13,99,1037,Clouds,08:16 AM,04:33 PM,3.64,,01:10 AM,12
Gétigné,FR,6.94,7.36,6.67,87,1034,Clear,08:45 AM,05:16 PM,6.37,,01:10 AM,0
Gestel,FR,6.47,8.2,5.95,92,1035,Clear,08:57 AM,05:22 PM,4.12,,01:10 AM,0
Gesté,FR,6.55,7.07,5.27,90,1034,Clear,08:45 AM,05:15 PM,6.07,,01:10 AM,0
Gespunsart,FR,6.24,7.3,2.34,94,1038,Clear,08:33 AM,04:40 PM,2.38,,01:10 AM,4
Gerstheim,FR,1.84,5.1,-0.08,92,1038,Mist,08:15 AM,04:35 PM,1.54,,01:10 AM,5
Gergy,FR,0.75,4.24,-1.59,87,1034,Clear,08:20 AM,04:52 PM,4.75,,01:10 AM,0
Gerde,FR,0.61,0.61,-0.59,93,1028,Clear,08:25 AM,05:25 PM,2.57,,01:10 AM,0
Gerbéviller,FR,2.95,4.55,1.21,89,1036,Clear,08:20 AM,04:39 PM,5.4,,01:05 AM,2
Ger,FR,1.47,4.44,0.55,93,1028,Clear,08:26 AM,05:25 PM,2.57,,01:10 AM,0
Gensac-la-Pallue,FR,4.36,5.02,2.8,86,1031,Clear,08:36 AM,05:18 PM,5.66,,01:10 AM,0
Gennes,FR,5.87,6.02,5.46,89,1034,Clear,08:42 AM,05:11 PM,4.44,,01:10 AM,0
Genlis,FR,1.51,3.22,-1.65,87,1034,Clear,08:20 AM,04:49 PM,3.6,,01:10 AM,0
Génissieux,FR,4.16,4.76,3.45,85,1033,Clouds,08:12 AM,04:58 PM,2.12,,01:10 AM,36
Genillé,FR,4.71,6.1,3.81,91,1034,Clear,08:36 AM,05:06 PM,5.1,,01:10 AM,0
Générac,FR,4.25,5.07,2.62,81,1029,Clear,08:10 AM,05:06 PM,4.63,,01:10 AM,0
Génelard,FR,-1.35,3.72,-3.19,90,1034,Clouds,08:22 AM,04:56 PM,1.12,,01:10 AM,11
Genech,FR,3.49,6.1,3.03,99,1039,Fog,08:43 AM,04:43 PM,1.03,,01:10 AM,90
Genay,FR,3.46,4.19,2.99,92,1033,Clouds,08:16 AM,04:56 PM,0.99,,01:05 AM,91
Genas,FR,3.37,4.5,2.84,90,1033,Clouds,08:15 AM,04:56 PM,1.03,,01:10 AM,90
Gémozac,FR,4.47,5.31,2.68,86,1030,Clear,08:37 AM,05:20 PM,5.8,,01:10 AM,1
Gémenos,FR,8.15,11.75,-1.62,64,1029,Clear,08:04 AM,05:03 PM,3.43,,01:10 AM,0
Geispolsheim,FR,1.96,4.25,-0.05,93,1038,Mist,08:16 AM,04:34 PM,1.54,,01:10 AM,6
Gazeran,FR,4.73,7.13,2.45,93,1037,Clear,08:40 AM,04:57 PM,3.68,,01:10 AM,0
Gauchy,FR,5.19,5.2,3.98,93,1038,Clear,08:39 AM,04:46 PM,3.29,,01:10 AM,0
Gattières,FR,7.75,10.32,3.53,69,1030,Clear,07:59 AM,04:55 PM,5.14,,01:10 AM,0
Gasville-Oisème,FR,4.47,7.31,2.62,91,1037,Clear,08:40 AM,04:59 PM,1.34,,01:10 AM,0
Gassin,FR,7.05,11.82,3.08,94,1029,Clear,08:00 AM,04:59 PM,3.86,,01:10 AM,0
Gasny,FR,5.45,7.97,4.53,92,1038,Clear,08:43 AM,04:56 PM,3.32,,01:10 AM,3
Garnay,FR,4.04,6.8,2.81,94,1037,Clear,08:42 AM,04:59 PM,3.6,,01:10 AM,0
Garlin,FR,1.55,5.75,-0.95,83,1028,Clear,08:28 AM,05:25 PM,1.21,,01:10 AM,3
Garidech,FR,2.71,7.27,1.66,100,1029,Mist,08:22 AM,05:17 PM,0.51,,01:10 AM,0
Gargenville,FR,5.57,7.8,3.28,93,1037,Clear,08:41 AM,04:56 PM,3.11,,01:10 AM,0
Gargas,FR,0.66,5.19,-2.53,63,1029,Clear,08:07 AM,05:02 PM,3.14,,01:10 AM,0
Garéoult,FR,6.19,10.75,-1.49,80,1030,Clear,08:02 AM,05:01 PM,1.76,,01:10 AM,0
Garennes-sur-Eure,FR,5,7.79,3.27,93,1037,Clear,08:42 AM,04:57 PM,3.37,,01:10 AM,2
Gardouch,FR,4.52,6.86,0.6,81,1029,Clear,08:20 AM,05:18 PM,0.66,,01:10 AM,0
Garchizy,FR,3.76,3.76,-0.21,93,1034,Clear,08:28 AM,04:59 PM,2.8,,01:06 AM,0
Garat,FR,4.05,5.71,3.41,86,1030,Clear,08:34 AM,05:16 PM,5.66,,01:10 AM,0
Garancières,FR,4.81,7.46,2.78,95,1039,Clear,08:41 AM,04:57 PM,3.38,,01:10 AM,0
Ganges,FR,4.28,4.55,3.56,71,1030,Clear,08:14 AM,05:08 PM,1.26,,01:10 AM,0
Gandrange,FR,5.54,8.17,1.58,93,1038,Clear,08:25 AM,04:37 PM,2.42,,01:10 AM,7
Gambsheim,FR,2.04,5.31,0.28,91,1038,Clear,08:16 AM,04:33 PM,3.6,,01:10 AM,10
Gambais,FR,5.23,7.38,2.86,94,1037,Clear,08:41 AM,04:57 PM,3.45,,01:10 AM,0
Gamaches,FR,8.55,8.82,5.11,90,1039,Clouds,08:47 AM,04:52 PM,2.58,,01:10 AM,18
Galluis,FR,4.87,7.31,2.62,95,1037,Clear,08:41 AM,04:57 PM,3.33,,01:10 AM,0
Gallardon,FR,4.81,7.37,2.69,91,1037,Clear,08:40 AM,04:58 PM,3.86,,01:10 AM,0
Gainneville,FR,7.27,8.3,4.71,81,1038,Clouds,08:50 AM,04:59 PM,3.09,,01:10 AM,20
Gaillon,FR,5.73,7.04,4.59,100,1038,Mist,08:44 AM,04:57 PM,1.54,,01:10 AM,11
Gaillefontaine,FR,5.06,6.03,4.18,92,1038,Clouds,08:45 AM,04:53 PM,3.16,,01:10 AM,21
Gaillard,FR,3.02,3.84,-0.13,82,1033,Clouds,08:12 AM,04:50 PM,5.66,,01:10 AM,75
Gaillac-Toulza,FR,3.94,6.49,0.23,80,1029,Clear,08:20 AM,05:19 PM,0.87,,01:10 AM,1
Gaillac,FR,3.16,9.14,1.98,88,1029,Clear,08:21 AM,05:15 PM,1.4,,01:06 AM,0
Gagnac-sur-Garonne,FR,6.93,7.71,5.99,83,1029,Clear,08:22 AM,05:18 PM,0.67,,01:10 AM,0
Gaël,FR,6.4,8.86,4.1,93,1036,Clear,08:54 AM,05:15 PM,3.82,,01:10 AM,0
Gacé,FR,4.28,7.64,4.05,93,1037,Clouds,08:46 AM,05:03 PM,3.91,,01:10 AM,15
Fuveau,FR,4.34,11.06,-2.31,85,1029,Clear,08:05 AM,05:02 PM,0.89,,01:10 AM,0
Fussy,FR,2.61,4.19,0.16,87,1034,Clear,08:31 AM,05:01 PM,4.63,,01:10 AM,0
Furiani,FR,8.85,9.63,5.08,67,1035,Clear,07:47 AM,04:50 PM,0.45,,01:10 AM,0
Furdenheim,FR,2.43,4.97,-0.06,93,1038,Mist,08:17 AM,04:34 PM,1.54,,01:10 AM,8
Fumay,FR,5.39,7.71,2.74,97,1039,Clear,08:34 AM,04:39 PM,1.9,,01:10 AM,5
Fublaines,FR,5.23,7.43,2.91,85,1037,Clear,08:37 AM,04:51 PM,3.45,,01:10 AM,0
Fruges,FR,5.27,8.38,2.66,90,1039,Clouds,08:47 AM,04:47 PM,2.51,,01:10 AM,15
Frouzins,FR,6.11,7.37,5.48,81,1029,Clear,08:22 AM,05:19 PM,0.52,,01:10 AM,0
Frouard,FR,2.86,4.73,1.4,84,1037,Clear,08:23 AM,04:39 PM,3.09,,01:10 AM,0
Frotey-lès-Vesoul,FR,-1.51,3.33,-2.83,91,1035,Clear,08:18 AM,04:44 PM,2.67,,01:10 AM,2
Frossay,FR,6.34,7.01,5.44,86,1034,Clear,08:49 AM,05:18 PM,4.12,,01:10 AM,0
Frontonas,FR,3.6,4.63,2.25,93,1033,Clouds,08:14 AM,04:56 PM,0.51,,01:10 AM,90
Fronton,FR,3.46,7.57,1.96,85,1029,Clear,08:23 AM,05:18 PM,0.86,,01:10 AM,0
Frontenex,FR,2.95,4.67,1.34,97,1035,Clouds,08:10 AM,04:51 PM,1.72,,01:10 AM,38
Frontenay-Rohan-Rohan,FR,5.6,5.99,3.94,88,1031,Clear,08:39 AM,05:16 PM,7.14,,01:10 AM,0
Froncles,FR,1.42,4.66,1.42,85,1036,Clear,08:25 AM,04:45 PM,6.21,,01:10 AM,1
Fromelennes,FR,5.27,8.02,2.85,96,1039,Clear,08:34 AM,04:38 PM,1.86,,01:10 AM,5
Froidfond,FR,7.04,7.31,5.33,86,1033,Clear,08:47 AM,05:19 PM,6.1,,01:10 AM,1
Froideconche,FR,-2.95,4.09,-3.24,93,1035,Fog,08:18 AM,04:42 PM,1.03,,01:10 AM,90
Froges,FR,3.23,5.28,1.45,87,1034,Clouds,08:10 AM,04:54 PM,2.12,,01:10 AM,33
Friville-Escarbotin,FR,8.49,8.49,5.34,89,1039,Clouds,08:47 AM,04:52 PM,2.92,,01:10 AM,21
Frignicourt,FR,2.74,6.05,2.21,91,1036,Clear,08:29 AM,04:46 PM,3.94,,01:10 AM,1
Freyming-Merlebach,FR,5.2,7.74,1,93,1037,Clear,08:22 AM,04:35 PM,2.56,,01:10 AM,5
Frévent,FR,4.76,8.53,2.81,99,1038,Clear,08:45 AM,04:48 PM,3.05,,01:10 AM,3
Fretin,FR,3.96,7.58,3.08,99,1039,Fog,08:43 AM,04:43 PM,1.03,,01:10 AM,90
Fréthun,FR,8.13,10.32,4.98,82,1039,Clouds,08:50 AM,04:47 PM,2.94,,01:10 AM,46
Fresse-sur-Moselle,FR,0.82,1.87,-2.42,95,1035,Clear,08:17 AM,04:41 PM,2.32,,01:10 AM,3
Fressenneville,FR,8.39,8.39,5.24,89,1039,Clouds,08:47 AM,04:52 PM,2.8,,01:10 AM,20
Fresnoy-le-Grand,FR,4.31,4.98,2.91,94,1038,Clear,08:39 AM,04:45 PM,3.37,,01:08 AM,1
Fresnes-sur-Escaut,FR,3.55,6.21,3.14,98,1039,Clear,08:41 AM,04:42 PM,2.79,,01:10 AM,1
Fresnay-sur-Sarthe,FR,5.75,7.04,5.75,93,1036,Clear,08:45 AM,05:06 PM,3.85,,01:10 AM,0
Frépillon,FR,5.58,7.52,3,96,1034,Mist,08:40 AM,04:54 PM,1.54,,01:10 AM,0
Frelinghien,FR,5.43,7.69,1.9,91,1039,Clear,08:45 AM,04:43 PM,2.18,,01:10 AM,1
Fréland,FR,-0.47,1.01,-2.04,93,1037,Clear,08:16 AM,04:38 PM,1.61,,01:10 AM,3
Fréjairolles,FR,1.82,6.21,-1.13,86,1029,Clear,08:19 AM,05:14 PM,0.45,,01:10 AM,0
Freigné,FR,6.46,7.36,5.49,91,1035,Clear,08:47 AM,05:14 PM,5.25,,01:10 AM,0
Frasne,FR,-1.87,0.97,-5.32,78,1034,Clouds,08:15 AM,04:47 PM,2.76,,01:10 AM,19
Frans,FR,3.47,4.23,2.32,92,1032,Clouds,08:17 AM,04:56 PM,1,,01:10 AM,93
Franois,FR,-0.3,3.91,-3.02,100,1034,Clear,08:17 AM,04:47 PM,4.4,,01:10 AM,1
Frangy,FR,3.2,4.31,0.34,87,1033,Clouds,08:13 AM,04:51 PM,2.57,,01:10 AM,90
Francheville,FR,3.51,4.23,3.03,92,1033,Clouds,08:16 AM,04:57 PM,1.03,,01:10 AM,90
Francheville,FR,3.51,4.23,3.03,92,1033,Clouds,08:16 AM,04:57 PM,1.03,,01:10 AM,90
Francheleins,FR,3.48,4.08,2.27,92,1033,Clouds,08:17 AM,04:56 PM,0.99,,01:10 AM,75
Fraize,FR,1.49,2.01,-2.29,95,1036,Clear,08:17 AM,04:38 PM,2.19,,01:10 AM,2
Fraisses,FR,0.88,0.94,-0.25,93,1032,Clouds,08:17 AM,05:01 PM,1.54,,01:10 AM,90
Fraisans,FR,0.09,3.44,-1.81,100,1034,Clear,08:18 AM,04:48 PM,3.63,,01:10 AM,0
Frahier-et-Chatebier,FR,1.66,2.99,-0.95,94,1035,Clear,08:16 AM,04:42 PM,3.35,,01:10 AM,4
Foussais-Payré,FR,5.19,6.99,4.83,81,1032,Clear,08:41 AM,05:16 PM,7.59,,01:10 AM,0
Fourqueux,FR,5.16,6.74,2.91,94,1037,Clear,08:40 AM,04:55 PM,3.09,,01:11 AM,0
Fourques-sur-Garonne,FR,3.53,3.67,-1.84,97,1029,Clear,08:30 AM,05:20 PM,1.52,,01:11 AM,1
Fourques,FR,4.37,5.55,0.99,81,1029,Clear,08:09 AM,05:05 PM,4.63,,01:11 AM,0
Fournes-en-Weppes,FR,4.58,7.53,1.74,100,1039,Fog,08:44 AM,04:44 PM,1.03,,01:11 AM,90
Fourchambault,FR,3.98,3.98,0.01,93,1034,Clear,08:28 AM,04:59 PM,2.65,,01:11 AM,0
Fouras,FR,5.65,6.02,5.47,87,1031,Clear,08:41 AM,05:20 PM,5.36,,01:11 AM,1
Fouquières-lès-Lens,FR,4.29,7.62,3.13,100,1039,Fog,08:43 AM,04:45 PM,1.03,,01:11 AM,90
Fouquières-lès-Béthune,FR,4.72,8.84,3.12,96,1040,Clear,08:45 AM,04:45 PM,2.09,,01:11 AM,2
Fouquereuil,FR,4.68,8.8,3.08,96,1040,Clear,08:45 AM,04:45 PM,2.09,,01:11 AM,2
Foulayronnes,FR,1.87,7.45,-2.72,100,1029,Fog,08:27 AM,05:19 PM,0,,01:11 AM,90
Fouillard,FR,6.3,8.88,4.12,81,1036,Clouds,08:51 AM,05:13 PM,4.12,,01:11 AM,20
Fougerolles-du-Plessis,FR,6.47,6.47,6.47,91,1036,Clear,08:50 AM,05:09 PM,3.95,,01:11 AM,0
Fougerolles,FR,-3.29,4.03,-3.3,93,1035,Fog,08:18 AM,04:42 PM,1.03,,01:11 AM,90
Foug,FR,3.24,4.46,1.13,87,1036,Clear,08:24 AM,04:41 PM,4.63,,01:11 AM,0
Fouesnant,FR,6.18,7.18,5.84,93,1035,Clear,09:00 AM,05:24 PM,2.57,,01:11 AM,0
Foucherans,FR,0.44,3.15,-1.72,93,1033,Mist,08:19 AM,04:49 PM,1.54,,01:11 AM,0
Foucarmont,FR,5.27,6.29,4.45,91,1039,Clouds,08:46 AM,04:53 PM,2.84,,01:11 AM,20
Fosses,FR,5.45,7.34,3.79,94,1037,Mist,08:39 AM,04:52 PM,4.12,,01:11 AM,0
Fortschwihr,FR,1.99,4.9,-0.28,93,1037,Clear,08:15 AM,04:37 PM,4.63,,01:11 AM,0
Fort-Mardyck,FR,6.86,7.77,1.98,68,1036,Clouds,08:49 AM,04:44 PM,2.14,,01:11 AM,20
Fort-Mahon-Plage,FR,8.57,8.95,3.68,85,1039,Clouds,08:48 AM,04:50 PM,3.6,,01:11 AM,27
Fors,FR,5.32,5.8,3.44,88,1031,Clear,08:39 AM,05:16 PM,7.45,,01:11 AM,0
Formerie,FR,4.33,5.68,3.84,92,1038,Clouds,08:45 AM,04:53 PM,3.27,,01:11 AM,19
Forges-les-Bains,FR,5.48,7.39,2.87,92,1037,Clear,08:39 AM,04:56 PM,0.45,,01:11 AM,0
Forest-sur-Marque,FR,4.25,7.63,1.85,100,1039,Fog,08:43 AM,04:43 PM,1.03,,01:11 AM,90
Arrondissement de Forcalquier,FR,-0.69,-0.69,-0.69,72,1031,Clear,08:06 AM,04:59 PM,1.81,,01:11 AM,0
Forcalqueiret,FR,5.65,10.77,-1.47,81,1030,Clear,08:02 AM,05:01 PM,1.76,,01:11 AM,0
Fontvieille,FR,4.22,6.99,0.92,82,1029,Clear,08:09 AM,05:05 PM,4.33,,01:11 AM,0
Fontoy,FR,6.03,8.36,2.2,94,1038,Clear,08:26 AM,04:37 PM,2.97,,01:11 AM,7
Fontevraud-l'Abbaye,FR,5.42,6.22,3.3,88,1034,Clear,08:41 AM,05:10 PM,4.84,,01:11 AM,0
Fontenilles,FR,6.08,7.17,5.29,81,1029,Clear,08:22 AM,05:19 PM,0.5,,01:11 AM,1
Fontenay-Trésigny,FR,4.94,7.47,2.95,97,1038,Clear,08:36 AM,04:53 PM,2.24,,01:11 AM,0
Fontenay-sur-Loing,FR,3.15,5.69,2.27,89,1036,Clear,08:34 AM,04:56 PM,4.23,,01:11 AM,0
Fontenay-lès-Briis,FR,5.47,7.4,2.88,92,1037,Clear,08:38 AM,04:56 PM,0.45,,01:11 AM,0
Fontenay-le-Fleury,FR,5.47,7.36,2.84,92,1037,Clear,08:40 AM,04:55 PM,3.09,,01:11 AM,0
Fontenay-en-Parisis,FR,5.64,7.46,2.94,94,1037,Mist,08:39 AM,04:53 PM,4.12,,01:11 AM,0
Fontenay,FR,7.62,8.6,5.01,81,1038,Clouds,08:50 AM,05:00 PM,3.09,,01:11 AM,20
Fontenailles,FR,1.34,1.34,1.34,93,1035,Clear,08:29 AM,04:55 PM,3.67,,01:11 AM,0
Fontcouverte,FR,4.26,5.71,3.49,85,1031,Clear,08:38 AM,05:18 PM,5.9,,01:11 AM,1
Fontanil-Cornillon,FR,3.42,5.49,1.67,84,1035,Clouds,08:11 AM,04:55 PM,1.34,,01:11 AM,80
Fontaines-sur-Saône,FR,3.67,4.4,3.2,92,1033,Clouds,08:16 AM,04:56 PM,1.03,,01:11 AM,90
Fontaines-Saint-Martin,FR,3.42,4.15,2.96,92,1033,Clouds,08:16 AM,04:56 PM,1.03,,01:11 AM,90
Fontaines,FR,0.6,4.19,-1.8,85,1034,Clear,08:20 AM,04:53 PM,5.01,,01:11 AM,0
Fontaine-Notre-Dame,FR,4.2,5.4,2.83,92,1039,Clear,08:41 AM,04:45 PM,2.99,,01:11 AM,1
Fontaine-lès-Luxeuil,FR,-2.95,4.38,-2.95,93,1035,Fog,08:18 AM,04:42 PM,1.03,,01:11 AM,90
Fontaine-lès-Dijon,FR,2.24,2.66,-1.6,87,1034,Clear,08:21 AM,04:50 PM,3.6,,01:11 AM,0
Fontaine-le-Dun,FR,6.5,7.21,4.98,88,1038,Clouds,08:49 AM,04:56 PM,3.5,,01:11 AM,37
Fontaine-le-Comte,FR,3.11,4.99,2.83,93,1033,Clear,08:37 AM,05:12 PM,2.57,,01:11 AM,0
Fontaine-le-Bourg,FR,6.14,6.55,4.3,87,1038,Clouds,08:46 AM,04:56 PM,3.18,,01:11 AM,23
Fontaine-la-Mallet,FR,7.7,8.66,5.07,81,1038,Clouds,08:50 AM,05:00 PM,3.09,,01:11 AM,20
Fontaine-la-Guyon,FR,4.06,6.35,2.35,91,1037,Clear,08:41 AM,05:00 PM,4.11,,01:11 AM,0
Fontaine-au-Pire,FR,3.7,4.97,2.55,93,1039,Clear,08:40 AM,04:44 PM,3.11,,01:11 AM,1
Fonsorbes,FR,6.02,7.18,5.3,81,1029,Clear,08:22 AM,05:19 PM,0.49,,01:11 AM,0
Fondettes,FR,5.28,6.14,4.23,88,1035,Clear,08:39 AM,05:07 PM,5.66,,01:11 AM,0
Fonbeauzard,FR,2.94,7.65,2.03,100,1029,Mist,08:22 AM,05:18 PM,0.51,,01:11 AM,0
Folschviller,FR,4.75,7.28,1,92,1037,Clear,08:22 AM,04:36 PM,3.1,,01:11 AM,4
Follainville-Dennemont,FR,5,7.38,3.94,93,1037,Clear,08:42 AM,04:56 PM,3.27,,01:11 AM,1
Folkling,FR,5.39,7.59,0.85,91,1037,Clouds,08:22 AM,04:35 PM,4.63,,01:11 AM,75
Folembray,FR,5.34,5.34,5.22,93,1038,Clear,08:38 AM,04:47 PM,2.75,,01:11 AM,0
Foissiat,FR,1.19,4.04,-1.79,95,1034,Clouds,08:17 AM,04:53 PM,0.17,,01:11 AM,31
Foëcy,FR,3.33,4.42,0.4,89,1034,Clear,08:32 AM,05:02 PM,4.06,,01:11 AM,0
Flourens,FR,2.79,7.03,1.41,100,1029,Mist,08:21 AM,05:18 PM,0.51,,01:11 AM,0
Florensac,FR,2.14,5.5,2.03,100,1030,Clear,08:13 AM,05:11 PM,1.54,,01:11 AM,0
Florange,FR,6.2,8.91,1.68,94,1038,Clear,08:26 AM,04:37 PM,2.57,,01:11 AM,7
Florac,FR,1.04,1.04,1.04,71,1031,Clear,08:16 AM,05:07 PM,1.66,,01:11 AM,2
Floing,FR,7.37,7.52,3.75,93,1038,Clear,08:32 AM,04:40 PM,2.68,,01:11 AM,3
Flogny-la-Chapelle,FR,5.88,5.88,1.98,92,1035,Clear,08:29 AM,04:52 PM,3.29,,01:11 AM,0
Flize,FR,7.4,7.53,2.56,93,1038,Clear,08:33 AM,04:41 PM,2.78,,01:11 AM,3
Flixecourt,FR,5.36,5.75,3.63,90,1039,Clouds,08:45 AM,04:50 PM,2.75,,01:11 AM,14
Flins-sur-Seine,FR,5.75,7.9,3.38,96,1038,Mist,08:41 AM,04:55 PM,0.45,,01:11 AM,0
Flines-lez-Raches,FR,3.73,6.23,3.17,99,1039,Fog,08:42 AM,04:44 PM,1.03,,01:11 AM,90
Flines-lès-Mortagne,FR,3.6,6.22,3.16,98,1038,Clear,08:42 AM,04:42 PM,2.79,,01:11 AM,1
Fléville-devant-Nancy,FR,3.09,4.68,1.35,85,1037,Clear,08:22 AM,04:40 PM,3.09,,01:11 AM,0
Fleury-sur-Andelle,FR,6.34,6.91,4.46,87,1038,Clouds,08:45 AM,04:56 PM,4.12,,01:11 AM,18
Fleury-Mérogis,FR,5.59,7.61,3.09,93,1037,Clear,08:38 AM,04:55 PM,2.57,,01:11 AM,0
Fleury-la-Vallée,FR,1.91,5.81,1.91,91,1035,Clear,08:30 AM,04:54 PM,3.36,,01:11 AM,0
Fleury,FR,1.89,2.03,1.59,80,1029,Clear,08:14 AM,05:13 PM,0.65,,01:11 AM,0
Fleury,FR,1.89,2.03,1.59,80,1029,Clear,08:14 AM,05:13 PM,0.65,,01:11 AM,0
Fleurines,FR,5.37,7.42,3.98,95,1038,Clear,08:39 AM,04:51 PM,2.64,,01:11 AM,0
Fleurieu-sur-Saône,FR,3.66,4.39,3.2,92,1033,Clouds,08:16 AM,04:56 PM,1.03,,01:11 AM,90
Fleurie,FR,2.82,3.51,-3.41,96,1034,Clouds,08:18 AM,04:56 PM,1.12,,01:11 AM,58
Fleurey-sur-Ouche,FR,1.87,2.69,-2.18,87,1034,Clear,08:22 AM,04:51 PM,3.6,,01:11 AM,0
Fleurbaix,FR,5.24,7.68,1.89,91,1039,Clear,08:45 AM,04:44 PM,2.11,,01:11 AM,1
Fleurance,FR,6.46,7.86,0.74,99,1028,Clear,08:26 AM,05:20 PM,0.94,,01:11 AM,1
Flesselles,FR,4.49,5.06,2.94,91,1039,Clear,08:44 AM,04:49 PM,2.98,,01:11 AM,10
Flers-en-Escrebieux,FR,3.78,5.71,3.14,100,1039,Fog,08:43 AM,04:44 PM,1.03,,01:09 AM,90
Fléac,FR,4.08,5.95,3.65,86,1031,Clear,08:35 AM,05:16 PM,1.34,,01:11 AM,0
Flayosc,FR,6.11,10.69,1.95,73,1030,Clear,08:02 AM,04:59 PM,1.51,,01:11 AM,0
Flaxlanden,FR,1.54,4.28,-0.1,95,1036,Clear,08:14 AM,04:39 PM,0.45,,01:11 AM,6
Flavy-le-Martel,FR,5.21,5.25,4.03,93,1038,Clear,08:39 AM,04:47 PM,3.15,,01:11 AM,0
Flavin,FR,-3.32,-1.18,-3.53,93,1028,Clear,08:19 AM,05:11 PM,1.54,,01:11 AM,0
Flavigny-sur-Moselle,FR,3,4.41,1.07,85,1037,Clear,08:22 AM,04:40 PM,3.09,,01:11 AM,0
Flaviac,FR,4.34,4.43,3.71,93,1032,Clear,08:13 AM,05:01 PM,2.75,,01:11 AM,1
Flassans-sur-Issole,FR,3.87,11.15,-1.09,93,1030,Clear,08:02 AM,05:00 PM,0,,01:11 AM,0
Fitz-James,FR,5.44,6.67,4.32,93,1038,Clear,08:41 AM,04:51 PM,3.19,,01:11 AM,0
Fitilieu,FR,2.7,4.32,0.5,93,1033,Clouds,08:12 AM,04:55 PM,1.29,,01:11 AM,89
Fismes,FR,4.69,5.35,3.05,93,1038,Clear,08:35 AM,04:47 PM,2.45,,01:11 AM,1
Firmi,FR,-0.21,1.53,-0.82,87,1030,Clear,08:22 AM,05:11 PM,1.42,,01:11 AM,0
Finhan,FR,5.58,7.87,0.75,84,1029,Clear,08:24 AM,05:18 PM,0.73,,01:11 AM,0
Fillinges,FR,2.12,2.96,-1.01,81,1033,Clouds,08:11 AM,04:49 PM,5.66,,01:11 AM,75
Fillé,FR,6.06,6.42,5.3,87,1036,Clear,08:43 AM,05:07 PM,2.57,,01:11 AM,0
Arrondissement de Figeac,FR,0.21,0.21,-2.14,85,1030,Clear,08:24 AM,05:12 PM,1.24,,01:11 AM,0
Figanières,FR,6.03,10.62,1.88,67,1030,Clear,08:01 AM,04:58 PM,1.74,,01:11 AM,0
Feyzin,FR,3.66,4.79,3.13,90,1033,Clouds,08:15 AM,04:57 PM,1.03,,01:11 AM,90
Feytiat,FR,4,4.45,1.07,75,1030,Clear,08:30 AM,05:11 PM,7.72,,01:12 AM,0
Feurs,FR,2.74,3.32,2.13,93,1034,Clouds,08:18 AM,04:59 PM,0.83,,01:12 AM,65
Feuquières-en-Vimeu,FR,8.35,8.35,5.2,89,1039,Clouds,08:47 AM,04:52 PM,2.74,,01:12 AM,20
Feuquières,FR,4.22,5.86,4.02,92,1038,Clouds,08:44 AM,04:53 PM,3.26,,01:12 AM,17
Feuchy,FR,4.43,5.51,2.94,96,1039,Clear,08:43 AM,04:46 PM,2.62,,01:12 AM,1
Feucherolles,FR,4.99,6.61,2.77,93,1037,Clear,08:40 AM,04:56 PM,3.09,,01:12 AM,0
Féternes,FR,-0.78,1.53,-3.51,89,1037,Clouds,08:11 AM,04:48 PM,2.41,,01:12 AM,63
Festubert,FR,4.74,7.67,3.17,96,1039,Clear,08:45 AM,04:45 PM,2.07,,01:12 AM,1
Fessenheim,FR,1.57,4.75,-0.43,92,1036,Clear,08:14 AM,04:37 PM,3.21,,01:12 AM,4
Fesches-le-Châtel,FR,2.16,3.62,-0.45,93,1035,Clear,08:15 AM,04:42 PM,4.96,,01:12 AM,7
